"run_id","invocation_id","parent_build_id","pair_id","order","profile","scenario","scope","linker","fixture_sha256","source_sha256","cache_policy","output_state","diagnostic_mode","sample_ms","lld_threads","warmup","collector_sha256","post_exit_grace_ms","application_link","capture","exit_code","valid","wall_s","tree_wall_s","cpu_user_s","cpu_kernel_s","tree_cpu_s","average_logical_cpus","peak_tree_commit_bytes","observed_peak_working_set_bytes","tree_page_faults","observed_peak_threads","tree_process_count","read_bytes","write_bytes","read_operations","write_operations","exe_bytes","pdb_bytes","estimated_other_cpu_s","warning_count","started_unix_ms","command_sha256","metrics_path"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330380609680500-13248","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,1895561","0,2604042","0","0,15625","0,15625","0,6000287245751029","14221312","28418048","9945","39","2","43134","0","10","0",,,"9,28125",,"1789330380632","989f2eb6d7769d710acb80693d4e1fd6a23e937a288615b4fbe54f6f5f987d45","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330380609680500-13248\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330380716704100-29300","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,1933724","0,2440845","0,046875","0,078125","0,140625","0,5761324459357312","13910016","28487680","9943","38","2","43126","0","10","0",,,"7,859375",,"1789330380721","329c72d135d59004b83217ea747b73ff4a087d65b6f09b4173e3460c5f46d463","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330380716704100-29300\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330383740195300-21796","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,4205475","0,4317401","0,265625","0,03125","0,3125","0,7238150915330774","27201536","34541568","19184","8","2","43150","0","10","0",,,"12,421875",,"1789330383743","9592d480104a080d7a2fc15e186f1944dc75c14d9c0e62d28c89c29207b4f085","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330383740195300-21796\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330384088353400-13244","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,4045647","0,4045974","0,390625","0,21875","0,640625","1,583364104663055","44326912","78360576","29894","39","2","54596","0","12","0",,,"12,875",,"1789330384094","83435a652942cbd7b981e458ad0c79eff7cad00ef286f5943d461578b024bd55","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330384088353400-13244\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330384597657600-17040","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,2426824","0,2983017","0,234375","0,265625","0,515625","1,7285352379822174","27435008","58351616","19358","39","2","43142","0","10","0",,,"9,40625",,"1789330384600","cd717ab2df3b08d45c695aad1f15bd8834ea6cc60b4ab37949dbe0dc92e552cb","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330384597657600-17040\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330384919887800-3344","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,2123662","0,2528774","0,03125","0,125","0,171875","0,6796771874434014","17387520","32055296","12113","38","2","47981","2076","12","1",,,"7,921875",,"1789330384923","0d1358461884a7c4fabd9d613b70b7a65606f913ac44d91ff9454282e737ad32","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330384919887800-3344\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330385537460200-30068","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,1490194","0,1473731","0,046875","0,09375","0,15625","1,0602341947071752","12529664","1986560","9116","1","2","55576","0","11","0",,,"5,265625",,"1789330385549","58d89067cf011dd556c2e3fd22ca8e16a1841269aea83c0445837a79f0d5212b","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330385537460200-30068\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330385622218100-2672","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,1772568","0,1777647","0,09375","0,03125","0,15625","0,8789709092975152","15032320","8171520","10468","1","2","43130","0","10","0",,,"5,34375",,"1789330385625","66b67598cc361ebbbff4d4470fe85933ef05e077f7614c9045503cf2166b9071","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330385622218100-2672\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386033910300-3284","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,17921","0,269571","0,09375","0,03125","0,125","0,4636997303122368","14745600","32243712","10338","1","2","43126","0","10","0",,,"8,875",,"1789330386038","2cae01c2703bbccc0f97bb7cce1d7d9634dae37cde02fc06dd98ddf81f11cc72","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386033910300-3284\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386179120700-31628","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,1550167","0,2506532","0,03125","0,109375","0,15625","0,6233712555834117","12632064","27508736","9049","1","2","55528","0","11","0",,,"8,34375",,"1789330386182","09cf1ad40dcaaf4f8f5683058d866612955028264a4b057efaa8357815dd63cd","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386179120700-31628\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386240374800-24000","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,1498459","0,1490761","0,046875","0,0625","0,140625","0,9433101617227712","13053952","8806400","9353","1","2","43122","0","10","0",,,"5,125",,"1789330386243","13fc3088bb88001d0e62fb8ed335d1cf0cc8e05403f4da7970d64971906d5ea4","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386240374800-24000\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386523910000-12476","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3877924","0,4915769","0,109375","0,21875","0,34375","0,6992802143469313","27488256","62984192","19459","38","2","55754","0","11","0",,,"15,9375",,"1789330386526","c32ee142728f53f3f3f62452ba5d7b17d2e1390996a8141b03d9d7c895355c7d","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386523910000-12476\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386525977500-30800","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,2409805","0,3130927","0,109375","0,125","0,265625","0,8483909078685002","14618624","31318016","9975","7","2","43134","0","10","0",,,"10,5",,"1789330386556","0218de46d2b5bd0a7dbd2725679367ea94d0a1e09bf390e0f104e3af6535ceaa","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386525977500-30800\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386563508000-19284","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3740008","0,4494911","0,25","0,265625","0,53125","1,1818921442493522","28057600","58785792","19324","39","2","43158","0","10","0",,,"14,484375",,"1789330386568","a23707b9b44c0731961d9b346a6d967d04d4081f210796f815fd5406480e020a","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386563508000-19284\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386590303600-9748","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3202118","0,4256934","0,09375","0,109375","0,203125","0,47716267153777814","26820608","67518464","19265","38","2","43158","0","10","0",,,"14,015625",,"1789330386592","3aac493c5209245270a19a79b955d751a345d1455e6e423a6e6d686a78e6d0e8","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386590303600-9748\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386696887500-15772","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,338973","0,3560933","0,203125","0,171875","0,40625","1,1408526922578999","26963968","51638272","19487","39","2","43158","0","10","0",,,"10,765625",,"1789330386699","7e28205e7dfab4eaf44a249a82a78d2e0290ee555cd3fcf756b27620bb9cfacd","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386696887500-15772\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386728308500-21896","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3274242","0,3504183","0,125","0,109375","0,25","0,7134330598601728","27164672","36556800","19273","41","2","43166","0","10","0",,,"10,671875",,"1789330386732","7482efa2054900856e6f89e6295d6fd95fe2716363f3887188f9d2605aa30969","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386728308500-21896\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386840358300-10844","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3231111","0,3231416","0,234375","0,40625","0,65625","2,030843444483781","27897856","53227520","19580","39","2","55751","0","11","0",,,"9,125",,"1789330386843","4c419857f4252ffabf9347aa8099e562d322179ff73e92a1a363046e2645b21e","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386840358300-10844\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386961134500-5980","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3097976","0,4070873","0,109375","0,0625","0,1875","0,4605891660093548","28016640","69251072","19637","6","2","55754","0","11","0",,,"12,671875",,"1789330386964","d3efd9b21aca5e465f192ba8e07e02d476e4d1949cddbd9d3fa35a07b0899dd0","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386961134500-5980\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330386962125400-10016","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3321206","0,4918507","0,25","0,046875","0,3125","0,6353554035808021","27152384","62468096","19378","39","2","55754","0","11","0",,,"14,828125",,"1789330386965","a0f178ad8778650d90f11ddf30b1a6297eb653083f3b3a9d81d2063288b6be58","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330386962125400-10016\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387025392100-30980","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,2653689","0,2754958","0,109375","0,09375","0,21875","0,7940229941799475","27959296","32600064","19504","6","2","55754","0","11","0",,,"8,8125",,"1789330387028","4d7eb5f64b56b6eaa5b77c386533170eb0ea478fdac4fea9b2e95a543fd879a3","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387025392100-30980\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387100314300-7148","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,2830814","0,283121","0,140625","0,140625","0,296875","1,0485799357871721","28340224","36536320","19645","39","2","55754","0","11","0",,,"8,34375",,"1789330387111","ce78333e5e184cbccf2de72c54d8ec0cc3b982f169f36fa34181b56f437ed6e5","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387100314300-7148\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387270377200-15068","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3305935","0,5827813","0,125","0,0625","0,1875","0,32173304119401225","28438528","64008192","19542","1","2","43142","0","10","0",,,"19,484375",,"1789330387272","15ebc45c4a2765f87827aa46b2c710e77437cfbd4d122a57999869bf3ff92907","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387270377200-15068\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387278940800-30616","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3225431","0,3282871","0,234375","0,203125","0,421875","1,2850794319971757","27144192","34377728","19446","38","2","55770","0","11","0",,,"10,515625",,"1789330387282","ff36c29d4bb296b2890e0df5439be10221b51913e6355dd1d28205bf104d7c4a","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387278940800-30616\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387294370200-10280","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3774813","0,5211811","0,15625","0,171875","0,328125","0,6295796221313474","27389952","36646912","19380","34","2","55759","0","11","0",,,"17,5625",,"1789330387328","9e84bba69807a76880e23ba9a8fcf8100da5bd16084f2645978a5ffe42b960dd","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387294370200-10280\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387296873300-4252","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3325975","0,3340611","0,140625","0,15625","0,328125","0,9822304961577388","27471872","35409920","19433","9","2","55770","0","11","0",,,"10,625",,"1789330387300","0fb229db7c68b3b76848b46e2cbc7399a76d4fb61adaf39c4461ab1ccbf3346e","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387296873300-4252\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387361480600-4604","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3173381","0,4309179","0,203125","0,21875","0,453125","1,0515344106151079","27287552","67944448","19202","1","2","43178","0","10","0",,,"13,546875",,"1789330387364","c26fccdc2c1917352acd4a94eac23e8c65df7731c1e93ae5046f707a75eeffb8","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387361480600-4604\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387364124300-16844","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3305208","0,5057314","0,34375","0,3125","0,671875","1,3285214246139352","27430912","37462016","19568","38","2","55754","0","11","0",,,"16,09375",,"1789330387367","0f4f1fdf4349195d02cd4b0c2beeeff13e787d31da2a00982b9c29e262b915ef","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387364124300-16844\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387369561300-16244","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3383799","0,3543973","0,15625","0,109375","0,28125","0,7936008541825798","27537408","8888320","19562","1","2","55754","0","11","0",,,"13,484375",,"1789330387375","1f3c401e334edef9ce1afaa19168d25db7af423bbec8df337147c7d5293af3a4","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387369561300-16244\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387414326800-18052","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,4582489","0,4773452","0,15625","0,140625","0,3125","0,6546624958206346","27922432","36491264","19519","37","2","55786","0","11","0",,,"16,140625",,"1789330387417","43aae504fb89afc8779714de5434d3e32e78e46b0b87258dbc160521faec5fae","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387414326800-18052\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387416898100-16772","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3108386","0,4713074","0,171875","0,125","0,328125","0,6962016721995029","27373568","68427776","19334","1","2","55802","0","11","0",,,"15,5625",,"1789330387421","46af8b168bcc6ca18ef9a0b68b8b5aadd8163a3bf37c0d885a478a927218eea9","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387416898100-16772\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387456487600-27176","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3393653","0,4350069","0,1875","0,328125","0,53125","1,2212449963437362","27312128","57606144","19482","38","2","55754","0","11","0",,,"14,53125",,"1789330387459","73a84a50959a54b2e571da7ad79f7da741d695bc8c3b6c6c67a0b76926806b4a","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387456487600-27176\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387459480400-22964","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,412387","0,4197811","0,171875","0,28125","0,453125","1,079431637108007","27115520","16904192","19468","6","2","55754","0","11","0",,,"14,609375",,"1789330387495","6c06a97216361ea40178e11271fafc9d5f79ea2f6ece8137d2637fe213fb9004","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387459480400-22964\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387531716900-16988","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3618035","0,3630615","0,078125","0,09375","0,171875","0,4734046435658973","27529216","37007360","19173","38","2","43162","0","10","0",,,"11,75",,"1789330387537","89669e0d15b1a1d1ecb5090c28dba548b082950533d2f402edd21bf3f35de89d","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387531716900-16988\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387598345300-17664","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,368326","0,4665297","0,09375","0,15625","0,28125","0,6028555095206157","26853376","67477504","19202","7","2","43134","0","10","0",,,"15,203125",,"1789330387607","84c91456642e6143846f977ec865c16c6b32df756c81278f42eddba79d943e79","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387598345300-17664\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387630467400-9852","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,371076","0,4502856","0,171875","0,0625","0,234375","0,5205029874373065","26951680","66961408","19226","38","2","55754","0","11","0",,,"14,265625",,"1789330387634","3d315a6a54188c4dfa33f732121de9eca3461c36eda8b19cc1983f2414355bc0","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387630467400-9852\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387671489000-2120","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3853006","0,4604549","0,1875","0,0625","0,25","0,5429413390974882","27566080","68661248","19451","7","2","55758","0","11","0",,,"14,75",,"1789330387677","7104a7a46e1e85017d68af145e1ce00d6c34ab9d181f7f00a094be9780b3216a","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387671489000-2120\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387711734200-18148","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,3735221","0,3879743","0,1875","0,125","0,3125","0,8054657228584471","27910144","49143808","19323","39","2","43158","0","10","0",,,"11,8125",,"1789330387714","5a640ce611b8c452c568d42028de1afb3cb2f21f186ee681da5eaa312b015fe5","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387711734200-18148\metrics.json"
"dev-preparation-lld-20260913T201251871-dbdab6c2","1789330387730129500-12516","dev-preparation-lld-20260913T201251871-dbdab6c2",,,"dev","preparation","linker","lld",,"132e72528e74f93c355aeac362662d00fd33373af4b5eb02f52883463ae1ff72","warm-filesystem","fresh","none","50",,"False",,,"False","False","0","True","0,2486974","0,3371407","0,15625","0,078125","0,234375","0,6951845327484935","26877952","61378560","19071","38","2","43158","0","10","0",,,"10,6875",,"1789330387732","c7e95f6e101d7ca7400f71cbfb11837d680dba0de9c92ba535402a36cff12903","C:\Users\sampo\git\GitComet\target\linker-bench\20260913-main\runs\dev-preparation-lld-20260913T201251871-dbdab6c2\links\1789330387730129500-12516\metrics.json"
